global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
655.1173474866997	-0.1714830022731348	0.0294064200686079	429178.73897800926	989.0992779271992	-0.3999635050117831	978317.3815961068	0.1599708053413106	620.9898507966468	0.9028155839622514	385628.3947924417	0.815075978645101	787.6532231483126	476.9318234626561	1.218458	18.644096	0.0499477539358049	0.0310051884715311	0.159136438	0.1183348034	0.0053218824	-0.0424392259	-0.0486681791	3.07166e-05	-0.0968085671	0.0375051769	-0.078499213	-0.0803094346	-0.0954181806	0.1045195135	0.1173789022	0.0548848441	0.0292862469	-0.0032140115	0.0249231105	-0.0702444612	-0.1028172911	0.050399639	-0.0052917297	-0.007862297	-0.1613817555	0.1276105815	-0.1303146324	-0.0594245282	0.0142634078	0.0689646194	0.0419621625	-0.0389596663	-0.1194571977	-0.0162608365	0.0566312815	0.0240394999	-0.093432359	-0.0271462363	0.0648852162	-0.1152218425	-0.0966641317	0.0790132184	0.0967453119	-0.184010229	0.0676709565	0.0038748923	-0.0992304297	-0.0586912614	0.0623214095	0.1970044721	0.041784177	-0.0452840236	-0.030796613	-0.0491925645	-0.1371779441	-0.01473942	0.0370212265	0.0835500101	0.0514419794	0.0461950057	-0.025249222	-0.182994962	-0.0915930237	0.0794694081	-0.0234157342	0.0062202796	0.060065121	0.0392108428	0.1494442963	0.0588822972	0.0092059919	0.0507832829	0.0647231467	0.0392131201	0.0030610728	-0.0595873739	-0.0094771283	-0.0433212716	-0.0704577129	-0.0436698272	-0.1373990056	-0.0921011045	0.0851451222	-0.0599087334	-0.0770430338	-0.0113688315	0.069916785	-0.1731668012	0.0162569973	0.0790306733	0.0187647467	0.0956161126	0.0469173668	0.1246854991	0.0391050545	0.0527585771	0.0503982244	-0.0292744422	-0.0376736407	-0.1307755999	0.0227521255	0.0041583848	0.0996499423	-0.0038716968	0.0261701879	-0.1092857091	-0.0292466241	-0.0819923513	0.043039515	0.2322177124	0.0672575105	0.0941590645	0.0371927824	-0.0337045224	0.0	-0.0098403108288067	-0.0006009923750128	9.68317172075304e-05	3.6119183482352636e-07	0.0389890979318039	0.0213200363425301	0.0004545439496468	0.0015201497575357	0.0193174716944284	0.0072234339460734	5.217799797328696e-05	0.000373164712665	0.0007679954592005	0.0004160001591487	5.89817025352587e-07	1.7305613241174376e-07	0.0002850124547417	6.530269200009323e-09	8.123209935788959e-08	4.264441582459041e-17	3.289040563381207e-05	-5.913602587034384e-08	1.0817787827566963e-09	3.4970695557379758e-15	0.0
656.5085223422561	1.3911748555564143	1.9353674787324109	431003.43990801263	990.9277714921096	1.8284935649104452	981937.8483143188	3.3433887169189096	621.098336454612	0.1084856579651614	385763.1435466864	0.0117691379841339	787.7070850375344	489.1271087143519	1.049169	16.05373	0.1133300039975094	0.0566862295810603	0.1473573698	0.1018282274	0.0913015637	-0.0022476275	-0.0068021453	-0.02476166	-0.0500072477	0.0746166357	-0.0842776332	-0.063867633	0.1367424642	0.015510015	0.0320527384	0.0037039818	-0.0860476945	-0.1372328701	0.117942424	-0.0555590128	0.0349304805	0.0188106321	-0.0533848277	0.0745077589	-0.1294140673	-0.0222350428	-0.0118647794	0.0903657312	0.0671414014	0.0214498406	-0.0781238095	0.0609254117	0.027705041	0.111806977	0.039747738	0.0633817698	0.0847971071	0.0090582057	0.0437658769	-0.0853166542	0.0121414397	0.0447729394	0.02016599	0.0522882908	0.0932931821	-0.0763824873	0.0525033377	-0.0673754799	-0.0635991876	-0.1158007225	0.0777041789	0.0236439028	0.0322340888	0.0885713974	-0.0475249655	-0.021960148	0.1336757396	0.0410017624	0.1569058168	-0.019070302	-0.0068026222	-0.0428390626	0.016670233	-0.0701053568	0.0594738839	0.0315171436	-0.1245172251	-0.1044079672	0.0683008551	0.0557870188	-0.0356984244	-0.0105091286	-0.0571089369	-0.0985625736	-0.030969717	0.0958306734	0.0435772938	0.0168384505	0.0091890535	8.1216e-06	0.049371807	-0.0769991045	-0.0481811852	-0.0668957915	0.1505946122	0.1378542426	0.0009560761	-0.196167218	0.0016078124	-0.0018411594	-0.0170675867	-0.0090280343	-0.0159577431	0.043641871	-0.0256698382	0.0282814929	0.0294408063	0.0018765168	-0.0344472404	-0.1462679721	0.0796142758	-0.0870453121	-0.0209358529	-0.0581403097	-0.0159703163	-0.0201246366	-0.0230980221	-0.1173934609	0.0453481489	-0.1931203971	-0.2836854537	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0032689851130385	0.0131092959418451	1.0686263669267334e-05	0.0001718536400908	0.0775724917344149	0.038583393802611	0.0014886782773273	0.0060174914738858	0.0394487575091773	0.0201312858147489	0.0004052686685551	0.0015562044690178	0.0001299679424717	-0.0006380275167288	1.6891666070327123e-08	4.0707911210311924e-07	0.0002850143325956	1.877853899993637e-09	8.123316978491528e-08	3.526335269721314e-18	0.0002249815798172	0.0001920911741833	5.061671125704313e-08	3.689901919915268e-08	0.0
658.4352462916893	1.9267239494331532	3.712265177319289	433536.9735591975	989.9102480129104	-1.0175234791992125	979922.2991209818	1.0353540307216702	621.2868424228687	0.1885059682567771	385997.34056777856	0.035534500068425	787.2224107640807	487.561650243524	1.193496	18.262138	0.0842412673357119	0.0358566636351932	0.0667178705	0.1770700629	-0.0641712631	0.0085652227	-0.0080244985	-0.1349830024	0.0726320696	0.0909251264	-0.1782198015	-0.1396339078	0.0012174396	0.0277496302	0.0976428118	-0.0178619679	0.0163239364	-0.0175483104	-0.0506695819	-0.0975007052	-0.1419934304	0.0666228061	0.0266599842	-0.043322063	-0.1760836447	0.0407920091	0.0261784115	0.1288161016	0.1742868825	-0.0741310139	0.0484895289	-0.0081240404	0.0985319788	0.0182870836	0.0316161581	-0.0970591295	0.0574529453	-0.0045005174	-0.0476495441	0.0515603686	-0.0056577013	0.1763829126	0.0527707794	0.0151052625	-0.1135191173	0.0306077841	-0.0931927192	-0.0069954002	0.0150282316	-0.0836599109	0.1554995998	0.1122976149	-0.0312526035	0.0655836678	-0.0331546564	0.0950877721	0.0155765286	-0.0393761929	0.1769361589	0.045001887	0.0392562072	-0.1540939105	-0.0304733101	-0.0750057658	0.0032220659	0.0040814928	0.1109372536	-0.0349440335	0.0646406137	0.0291728245	-0.1140528621	-0.0172800517	0.0028005238	0.0836071095	0.1119151331	0.0604223829	-0.0891098509	-0.001896499	0.1241797621	-0.0899165377	0.0137078221	-0.0628131478	0.014317582	0.0219034407	0.115211564	-0.0765612556	-0.081338414	-0.165938188	-0.1521435548	-0.0776451902	-0.0514704892	0.0486288668	-0.0523923931	-0.1038054279	-0.0871404199	-0.1032252712	0.0823424057	-0.0446675668	-0.0089780483	-0.0231115856	-0.0723057278	0.111619335	0.1117502539	-0.0405308338	0.1324395269	-0.0885669631	0.1825902877	0.188510165	0.0682801826	0.0422933754	-0.1716882409	0.0912295932	0.0278175825	-0.0474206018	0.0	-0.0138402033374092	-0.0171091884504477	0.0001915512284208	0.0002927243294329	0.089019475892826	0.011446984158411	0.0001310334463229	0.0079244670882334	0.0574853217135142	0.0180365642043369	0.0003253176482971	0.0033045622125062	-0.000159999142637	-0.0002899670851087	2.5599725644575072e-08	8.408091044643607e-08	-2.400567852123281e-05	-0.0003090200111168	5.762726012647781e-10	9.549336727064746e-08	7.099806559240877e-05	-0.0001539835142247	5.040725317863978e-09	2.3710922653016482e-08	0.0
659.037913737954	0.6026674462647179	0.3632080507872366	434330.9717440749	990.9853141091088	1.075066096198384	982051.892779929	1.155767111195233	621.2765237626119	-0.0103186602568712	385984.5189785552	0.0001064747494967	787.8362765020563	502.9451247829281	1.157622	17.713211	0.1106321980817961	0.0769538006318826	-0.0266899539	0.0950380467	-0.0072745527	0.0502404299	-0.0021806058	-0.0127477322	0.0203174419	0.0799582025	-0.1072085937	-0.1323285669	-0.0238157365	0.0582553696	0.0578578994	0.0277125887	-0.03770254	0.0197353675	-0.0682623349	0.1297689347	0.0285923483	-0.066304338	0.0389762128	-0.0441563932	-0.1345066918	-0.0726156352	0.0526867223	-0.0287541066	0.0736200581	0.1084770832	-0.0710015678	-0.0032740248	-0.0952884718	-0.0128839151	0.1524352035	0.0960484317	-0.0696207346	0.1569080916	-0.0780045107	0.0128878929	0.0464394577	-0.0076289337	0.1533191067	0.0591884379	0.0403530083	-0.0281558523	0.001233391	0.116453598	-0.0591543382	0.0773570228	0.1828258113	0.0954222963	-0.0857583473	0.1011353357	0.0731613902	-0.0921737836	0.1368193836	-0.0714924743	0.1133635071	0.03967072	-0.0770852755	-0.0615746942	-0.081566176	-0.0738810289	-0.0042427025	-0.0182902812	0.0041233646	0.0086765928	-0.0383206987	0.0721368482	0.1768814248	-0.0853890832	0.0268634951	-0.1444338443	-0.0666862203	-0.1509319162	-0.0912980722	-0.0285304921	0.0087549341	0.0315549367	0.1878519089	0.0158506121	0.1783624187	0.0600832883	-0.0178085549	-0.0380049999	0.0796351748	-0.1076162421	-0.0864866499	-0.046653942	0.1705918894	-0.0674229711	-0.1196953005	-0.1218906888	-0.0448823762	-0.0759142735	0.0682388965	0.0229647556	0.0226753348	-0.0809435946	-0.0267119035	-0.0887146975	-0.0855317617	0.1590872546	-0.1361753133	-0.0386942379	0.0635835626	-0.0371551692	-0.0448792611	0.2329637403	-0.0532933336	0.0897036946	0.0230516017	-0.0540076933	0.0	-0.013881840536456	-4.1637199046800494e-05	0.0001927054966795	1.7336563444628839e-09	0.0198698544587756	-0.0691496214340504	0.0047816701444724	0.0003948111162129	0.0266952289626871	-0.030790092750827	0.0009480298116045	0.0007126352493702	-0.0001599910322999	8.110337099988523e-09	2.5597130416387652e-08	6.577756787545025e-17	-7.801843115817775e-05	-5.401275263694494e-05	6.0868756003833215e-09	2.917377447419802e-09	0.0002299941365758	0.0001589960709833	5.2897302859247755e-08	2.5279750588155583e-08	0.0
658.9452960822916	-0.0926176556623659	0.0085780301403925	434208.903228979	990.7918091661018	-0.1935049430070421	981668.409110637	0.0374441629681586	621.1883001279591	-0.0882236346527634	385874.9042158634	0.0077834097113442	788.0361219289475	503.47179617179074	1.295113	19.817022	0.0555651250869908	0.0367932868246325	-0.0490530415	0.0944614904	0.1153850503	-0.1286086458	-0.072226995	-0.0377728978	-0.0380053567	-0.0615870294	-0.1342424569	0.0057404224	0.1093284174	0.0794197038	0.0734577857	-0.0082808293	-0.1489973906	-0.0834123539	-0.0536245792	-0.0141862902	0.051431125	-0.1875675073	0.0117150253	0.1425047866	-0.151990562	0.1306495768	0.0437681894	0.0188592225	0.0662996764	0.163366576	0.0677656796	-0.106773463	0.0138471486	0.0252735341	0.0466915784	-0.0006216543	0.0802475277	0.1220517641	-0.1681919003	-0.069446915	0.0153815944	-0.0567955069	-0.1561813274	0.0970034693	0.0548840962	-0.010635245	0.0937065776	0.0421668307	0.0409278827	-0.0765459395	-0.0175866641	0.0313711188	0.0101854808	-0.2261649725	-0.0483253017	-0.0234489637	-0.0312225743	0.130919807	0.1274219628	0.066703342	0.107240271	-0.0503161088	-0.0411875816	-0.0086918354	0.0829429538	-0.0520303618	0.0033686884	-0.1189608103	-0.123415166	0.199440777	0.1927352336	0.0135803106	0.0650016433	0.0176222163	0.0065912975	-0.0544756556	-0.0046101771	0.0615675238	0.120535	0.1090772693	0.0003471277	-0.0593923413	-0.0321980932	0.0861664713	-0.0513929931	0.1334720989	0.011786607	-0.1669166447	0.0931972171	-0.0390191103	0.0300775886	0.0837955494	-0.0079397267	-0.1305648513	-0.0456421298	-0.1662152231	-0.0574227119	0.011017203	-0.0022135417	0.0963839321	-0.0626395633	0.1005009999	-0.2085810652	-0.0102115814	0.021606862	-0.1370062262	0.1525061971	-0.0042135066	-0.0087000565	0.0735782016	-0.1067316466	0.0881379191	0.018244636	-0.0603787714	0.0	-0.0139128552102505	-3.101467379449871e-05	0.0001935675401013	9.61909990579165e-10	0.0546319502664545	0.0347620958076789	0.0012084033049422	0.0029846499899163	0.0147489384109888	-0.0119462905516983	0.0001427138579455	0.0002175311842511	-0.0002759886509335	-0.0001159976186335	7.61697354440933e-08	1.34554475286661e-08	-7.804007601786012e-05	-2.1644859682368175e-08	6.090253464873386e-09	4.684999506694075e-16	0.0002904893541589	6.049521758310001e-05	8.438406487965485e-08	3.6596713504266127e-09	0.0
659.2667677761935	0.3214716939019126	0.103344049980165	434632.6710940695	991.1136124455896	0.3218032794878809	982306.1927749465	0.1035573506891551	621.2899985001914	0.1016983722322493	386001.2622363678	0.0103425589146891	788.0088409593504	504.61835058094704	1.19148	18.231285	0.0505453682631567	0.0270823443651711	-0.0736205912	0.0223957264	0.0545477254	0.0241813215	-0.0115557746	-0.2180653755	0.1009331337	0.0809429538	-0.0516219997	0.0540631888	0.1493496229	0.1321495634	0.0544112792	-0.114689259	-0.0897626836	0.021774476	0.0773238296	0.0696067642	-0.0001497224	-0.0354357345	-0.0196741256	0.0482675072	-0.1799861945	-0.1013719461	0.1273481136	-0.0255767147	-0.0824155262	-0.0895021733	0.0652466904	-0.0524662056	0.065088861	0.0194631331	-0.2265447579	-0.0589875306	-0.1103244074	0.0303626406	-0.035451837	-0.0108363336	0.169579148	-0.1212466355	-0.0991433401	0.0247112476	0.0290145115	-0.0250014768	0.0886524043	-0.045991773	-0.0840302107	0.0135648196	0.0630003332	0.0477020087	-0.0157895571	-0.0441625145	0.0555992584	-0.0250293224	0.1104924926	-0.0483266912	0.1522866742	-0.1192306086	0.0664275928	-0.0058629529	-0.0493053198	-0.0127903235	0.0371287316	-0.1170001752	0.0307280392	-0.0063326293	-0.1709020091	-0.1060305295	-0.0066481186	0.1624753042	0.003089572	-0.0296949615	0.131824096	0.0039198301	0.0948185975	0.1222929125	0.0650116008	0.1002345625	0.1388792005	-0.0159551314	-0.0875892303	0.0798070629	-0.0857551418	-0.0783365713	0.1254392874	-0.0855538029	-0.0368201629	-0.0490475215	-0.1096417776	0.0738872614	-0.076471053	-0.0163101129	0.1119406589	-0.148968803	0.0142905803	0.0756309713	-0.0554676635	0.0941942481	0.1003831148	0.0406844123	-0.1325524731	0.003050431	-0.000230347	0.0460809357	0.1357619197	0.1306005728	0.0274338384	0.0203597439	-0.0144063765	0.0865329627	0.013405232	-0.066508354	0.0	-0.0215243888252842	-0.0076115336150337	0.000463299314302	5.7935443972788e-05	0.0527219854109688	-0.0019099648554857	3.6479657491905233e-06	0.0027796077456744	0.0082797313291322	-0.0064692070818566	4.18506402679436e-05	6.855395088261326e-05	-0.000585002916259	-0.0003090142653255	3.422284120315346e-07	9.548981617465855e-08	-7.747344923658694e-05	5.666267812731718e-07	6.002135336614014e-09	3.210659092559949e-13	-9.102300794994188e-05	-0.0003815123621088	8.285187976255183e-09	1.4555168244186812e-07	0.0
660.5189026191523	1.252134842958753	1.5678416649513418	436285.2207172092	991.381035796867	0.2674233512773298	982836.3581376688	0.0715152488083981	622.0653484095282	0.7753499093367964	386965.2976918676	0.6011674819085784	788.0045696861504	504.8029687567933	1.160056	17.750458	0.0434167018627784	0.0279902711944712	-0.1514292145	0.0494693049	-0.1374362874	0.0263170333	-0.0887734957	-0.1590822991	0.1049797109	-0.047941954	-0.1144581751	-0.1421257152	-0.0562139407	0.1168810959	-0.0692146704	-0.0651077178	-0.0335492976	-0.0018603979	-0.1085081339	0.0327891881	0.0300716029	0.0369268411	-0.0748881451	-0.161287693	-0.1372475171	0.0706328888	0.0361149782	-0.0296978314	0.1135006296	0.0402503943	-0.0390590586	-0.0121802771	0.0365217528	0.0156489863	-0.1452564691	-0.049509502	-0.1335770861	-0.017529846	0.0089105972	0.0318153337	-0.1872758982	0.0751403141	-0.1585744082	0.0482766498	-0.0986216438	0.1161632565	-0.0267199009	-0.0501181825	-0.0157137931	-0.0421987582	0.0764575244	-0.0615706084	-0.0503315485	0.0164720273	-0.04020256	0.0952125551	-0.0426603153	-0.0908125966	0.0800299971	0.1615597039	0.0438848809	-0.0986621165	-0.0477585025	-0.012767631	-0.0256512463	-0.1055284467	0.06624015	0.0227436243	-0.0632954761	0.0149597053	-0.1338758487	-0.0687083683	-0.1527499969	0.0388276336	0.0323373285	0.0305540348	-0.1209072365	0.0043292786	0.0919881522	-0.0248729812	-0.1020210414	0.0714925463	0.0366671138	-0.0402768408	-0.0250084763	0.142582948	0.0524183282	-0.0478075673	-0.1603483793	-0.0142158255	-0.0027028977	0.1324670735	-0.026080561	-0.1016219787	0.0372379204	-0.0432543809	0.0482983163	0.0246498939	-0.106142652	0.0097889245	-0.0339271132	0.004927341	0.0509029547	0.0790584659	0.0394429442	-0.0510683868	0.0929792	0.1835828475	-0.0948428419	0.0090592344	0.0985967226	0.0848895389	0.0085419939	-0.0723719246	0.0	-0.0247345694462239	-0.0032101806209396	0.00061179892569	1.0305259619056791e-05	0.0496738939040284	-0.0030480915069404	9.290861834682212e-06	0.0024674957355886	-0.0048016638862478	-0.01308139521538	0.0001711229007809	2.3055976076496327e-05	-0.0001320024576651	0.0004530004585939	1.7424648829626522e-08	2.052094154862837e-07	-7.799582488776657e-05	-5.223756511796296e-07	6.0833486999231476e-09	2.728763209453421e-13	-6.300515180465425e-05	2.8017856145287626e-05	3.969649153927527e-09	7.850002629780316e-10	0.0
659.6264345966873	-0.8924680224649819	0.7964991711225554	435107.0332187378	990.8890861322072	-0.4919496646597281	981861.1810159208	0.2420144725588189	622.426941914774	0.3615935052458781	387415.2980213775	0.1307498630360008	788.686964354693	516.1501811726453	1.197449	18.322628	0.047301892751657	0.0214348507074269	-0.1621526724	-0.0100050704	0.0794505756	0.0344154871	-0.1477484616	-0.0806618177	0.0383098856	0.103140896	-0.0685724886	-0.1008634024	-0.0502267624	-0.0456975324	0.0111724941	-0.0861213046	-0.1021630932	-0.0425676774	0.1275153514	-0.0204968412	0.0757628894	-0.0934137177	-0.0597700016	-0.0446988179	-0.0728471977	-0.0515152423	0.0078285375	0.0381523854	-0.0271014591	0.1861618246	-0.0918002377	-0.0203293883	0.0071507406	0.1465495343	0.0142163271	0.0247331445	-0.0069089597	-0.0741270513	0.0064458125	0.0093026547	-0.1523687917	-0.1002817102	-0.0691326889	0.0169986485	0.0380246086	0.0318305218	-0.0374078476	-0.0442601586	-0.0076264282	-0.0793446856	0.0176341834	0.0399361532	-0.0876109195	-0.0157185799	0.0848245422	-0.0370142815	-0.0446433891	-0.0560582762	0.0588017251	0.0220081194	-0.1063809268	-0.0868287944	0.0535671063	-0.0472678467	0.0184513905	0.0359482918	-0.09159776	-0.0497429367	-0.0917071711	0.1693686126	-0.021301184	0.0218918633	0.0140034654	-0.0658223728	-0.1032035359	-0.0219892624	-0.0069230072	-0.0665296903	-0.0263179208	0.1085537452	0.0238653383	0.0218954558	0.1059132707	-0.0717365138	-0.0435229135	0.0245393587	0.0786852842	-0.1004220824	-0.0266660348	0.0310720019	0.147035541	0.079253817	-0.0820575391	-0.0006759687	0.0216100764	-0.0794441107	0.0060792899	-0.0282158912	-0.1661405132	0.0521421059	0.0147642021	-0.0729044648	-0.0894515958	0.072816612	-0.0273376784	0.0043498006	0.0114760645	0.0443668547	-0.0200597292	-0.2434300408	0.0048860279	0.0832083783	0.0036635686	-0.0779460309	0.0	-0.0152839601042416	0.0094506093419822	0.000233599436468	8.93140169347631e-05	0.0445650775619554	-0.0051088163420729	2.610000441703212e-05	0.0019860461381031	0.0030411199137603	0.0078427838000081	6.15092577336695e-05	9.248410329869456e-06	-6.401043447974868e-05	6.799202318535133e-05	4.097335722286198e-09	4.622915216837352e-09	0.0001479956331564	0.0002259914580441	2.190270743336372e-08	5.10721391089283e-08	0.0001410050323177	0.0002040101841223	1.9882419138915624e-08	4.1620155225636896e-08	0.0
657.8670688333051	-1.7593657633822204	3.095367889361503	432789.0802553246	990.6333487854844	-0.2557373467228672	981354.4317259432	0.0654015905088519	621.028488695921	-1.3984532188529784	385676.3837719397	1.955671405320256	788.3235759416964	499.4789416953309	1.198666	18.341249	0.0339554445366943	0.0168418539731055	-0.0490799503	0.0363322665	-0.0161951832	-0.1650047522	-0.123965509	-0.1265416784	-0.1316086705	0.0430837589	-0.0420162786	-0.0250293362	-0.0126212658	0.0639863228	0.0832195712	0.0622687174	0.0553485197	-0.0621753969	0.0401433452	-0.0272805451	0.0299111012	-0.0993385366	-0.1115474292	0.1054647794	-0.0252273736	0.0957088545	-0.0102873204	0.0921056364	0.0335829738	-0.033110347	-0.0384305118	-0.0464755551	0.0131952837	-0.0383718409	0.0017437117	-0.0649317063	-0.0076737551	0.00675296	0.0891726844	-0.012582809	0.0828262226	-0.1237535785	-0.079187384	-0.1279575366	0.0036570058	-0.0759949918	-0.15860798	0.1652092827	-0.0894971292	0.0381703167	-0.0470986491	-0.00116892	-0.0305132722	0.1935100989	0.0410159083	0.0999368017	0.0573135772	0.1380034233	0.0519797671	-0.0140565535	-0.0191973735	-0.079751668	-0.0270461834	-0.0596844147	0.0156764737	0.0509398818	-0.0113649349	0.0861727717	0.0864618623	0.0585373969	-0.155651601	0.0328875284	0.0512840023	0.1028269442	0.1157890348	-0.1169868923	0.0590487903	0.0278210205	0.1363273538	-0.0656421011	0.052681964	0.0960509713	-0.1279614024	0.0210260482	-0.0062394297	-0.0656051191	-0.1566991881	-0.1118452999	0.0477619743	-0.038024011	-0.021909269	0.0473765045	0.014479961	-0.0997889263	0.0486700214	-0.0985322063	0.0359954882	-0.1293816508	-0.0568280969	0.1630573981	-0.0110761832	0.0243893053	0.0601967784	-0.1679634398	-0.0847896449	-0.1112855013	-0.005067449	0.1396582033	0.1306418813	-0.1675542228	0.033706033	0.0814902283	-0.0012213705	-0.0832083783	0.0	-0.0160882963385944	-0.0008043362343528	0.0002588332790784	6.469567778928428e-07	0.0496708038521518	0.0051057262901963	2.606844095040269e-05	0.0024671887553189	0.0140358262512236	0.0109947063374633	0.000120883567447	0.0001970044185545	-3.997343501294651e-06	6.001309097845403e-05	1.5978755067342578e-11	3.6015710887882e-09	7.700010930022927e-05	-7.099552385617073e-05	5.929016832247254e-09	5.0403644076121076e-09	-6.899986634131305e-05	-0.000210004898659	4.760981555119066e-09	4.4102057460782345e-08	0.0
655.9028280712809	-1.9642407620242464	3.858241771197593	430208.5198719042	990.6791705927571	0.0458218072727731	981445.2190463532	0.0020996380217431	621.0617652011277	0.0332765052066861	385717.71619474073	0.0011073257987706	788.5017958467588	494.5114765983738	1.115552	17.069487	0.0671623600506744	0.0413377289262632	0.0546469532	0.0016454351	0.0067510137	0.0396232051	-0.039745793	-0.0932506935	-0.024839111	0.0264844725	-0.020822863	0.0045444539	-0.0129251601	0.0859745397	0.0827070092	0.0703744026	0.0930708976	-0.1109733732	0.0335770241	0.0709259721	0.0533863265	0.0880916694	0.0972870405	-0.0126788533	-0.0883149137	-0.0067434595	-0.0415189869	0.0027536234	0.1353896593	-0.0822957648	0.0264353609	0.1113016812	-0.0444087464	-0.1228393873	-0.0107161188	0.0602080411	0.1255796053	0.1334133204	-0.0776856645	-0.015786989	0.0149910454	-0.0146841522	0.0579478598	-0.0257040769	-0.0163700345	0.1142558021	-0.092493621	-0.0461973919	0.0655768581	0.1492157553	-0.022099792	-0.0949474714	0.1498929649	-0.0934301126	-0.0403665148	0.0001642972	0.0691070014	0.0093879667	0.0294282328	-0.0547602044	0.041644	-0.0760185465	-0.1307040556	-0.03778465	-0.0015319582	0.0253985625	-0.0629109207	0.0564093156	0.1102295705	-0.0397650793	0.1264522625	0.0369888771	-0.1332613663	0.0496517511	-0.0125511454	0.0041014257	0.0710036814	-0.0697736379	0.0134368613	0.0027676713	0.0221127418	0.0158581308	-0.042726474	-0.0181657714	-0.1119803143	-0.1081633097	-0.0296491843	-0.1167466283	-0.0823387637	-0.018139253	-0.0842656798	0.0593401907	-0.0020969092	-0.0045275617	0.0152411944	-0.0942195357	0.0786625884	0.1027215979	0.0613850175	0.0911705703	0.0400934941	-0.0575180455	0.0199240767	-0.0213602061	-0.1527049315	-0.1128979847	-0.0732965348	0.032757835	-0.0982479296	-0.0245572176	0.1283626212	0.0797358525	-0.006104138	-0.0881379191	0.0	-0.0163751028851777	-0.0002868065465833	0.0002681439945001	8.225799516303865e-08	0.0745851012393359	0.0249142973871841	0.000620722214297	0.0055629373268819	0.045996760459765	0.0319609342085414	0.0010215013154827	0.002115701972793	-5.4998615369289614e-05	-5.100127186799496e-05	3.0248476925390596e-09	2.601129732153134e-09	0.0001730007389602	9.600062965997072e-05	2.9929255680775264e-08	9.216120895110851e-09	-1.5995329701966102e-05	5.300453663934696e-05	2.55850572274599e-10	2.8094809043518733e-09	0.0
